venue_name,street,city,region,postal_code,website,instagram,facebook,google_maps,search_query,robots_url,scrape_allowed,notes
Chipotle,9821 Northlake Centre Parkway,Charlotte,NC,28216,https://locations.chipotle.com/nc/charlotte/9821-northlake-centre-pkwy,,,https://www.google.com/maps/search/?api=1&query=Chipotle%209821%20Northlake%20Centre%20Parkway%20Charlotte%20NC,"Chipotle 9821 Northlake Centre Parkway Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://locations.chipotle.com/robots.txt,true,
Chipotle,239 South Kings Drive,Charlotte,NC,28204,https://locations.chipotle.com/nc/charlotte/239-s-kings-dr,,,https://www.google.com/maps/search/?api=1&query=Chipotle%20239%20South%20Kings%20Drive%20Charlotte%20NC,"Chipotle 239 South Kings Drive Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://locations.chipotle.com/robots.txt,true,
Chipotle,2109 South Boulevard,Charlotte,NC,28203,https://locations.chipotle.com/nc/charlotte/2109-south-blvd,,,https://www.google.com/maps/search/?api=1&query=Chipotle%202109%20South%20Boulevard%20Charlotte%20NC,"Chipotle 2109 South Boulevard Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://locations.chipotle.com/robots.txt,true,
Chipotle,2921 Providence Road,Charlotte,NC,28211,https://locations.chipotle.com/nc/charlotte/2921-providence-rd,,,https://www.google.com/maps/search/?api=1&query=Chipotle%202921%20Providence%20Road%20Charlotte%20NC,"Chipotle 2921 Providence Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://locations.chipotle.com/robots.txt,true,
Chopsticks,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Chopsticks%20%20Charlotte%20NC,"Chopsticks  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Chopt,9844 Rea Road,Charlotte,NC,28277,,,,https://www.google.com/maps/search/?api=1&query=Chopt%209844%20Rea%20Road%20Charlotte%20NC,"Chopt 9844 Rea Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Chopt,4125 Park Road,Charlotte,NC,28209,,,,https://www.google.com/maps/search/?api=1&query=Chopt%204125%20Park%20Road%20Charlotte%20NC,"Chopt 4125 Park Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Chopt,8022 Providence Road,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Chopt%208022%20Providence%20Road%20Charlotte%20NC,"Chopt 8022 Providence Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Chubz Famous Chiliburgers,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Chubz%20Famous%20Chiliburgers%20%20Charlotte%20NC,"Chubz Famous Chiliburgers  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Chuck E. Cheese,7701 Pineville-Matthews Road,Charlotte,NC,28226,https://locations.chuckecheese.com/us/nc/charlotte/7701-pineville-matthews-rd.,,,https://www.google.com/maps/search/?api=1&query=Chuck%20E.%20Cheese%207701%20Pineville-Matthews%20Road%20Charlotte%20NC,"Chuck E. Cheese 7701 Pineville-Matthews Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://locations.chuckecheese.com/robots.txt,,
Church & Union,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Church%20%26%20Union%20%20Charlotte%20NC,"Church & Union  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Church's Chicken,3217 Eastway Drive,Charlotte,NC,28205,https://locations.churchs.com/nc/charlotte/3217-eastway-drive,,,https://www.google.com/maps/search/?api=1&query=Church's%20Chicken%203217%20Eastway%20Drive%20Charlotte%20NC,"Church's Chicken 3217 Eastway Drive Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://locations.churchs.com/robots.txt,true,
Church's Chicken,1735 West Trade Street,Charlotte,NC,28216,https://locations.churchs.com/nc/charlotte/1735-w-trade-street,,,https://www.google.com/maps/search/?api=1&query=Church's%20Chicken%201735%20West%20Trade%20Street%20Charlotte%20NC,"Church's Chicken 1735 West Trade Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://locations.churchs.com/robots.txt,true,
Church's Chicken,3443 Wilkinson Boulevard,Charlotte,NC,28208,https://locations.churchs.com/nc/charlotte/3443-wilkinson-boulevard,,,https://www.google.com/maps/search/?api=1&query=Church's%20Chicken%203443%20Wilkinson%20Boulevard%20Charlotte%20NC,"Church's Chicken 3443 Wilkinson Boulevard Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://locations.churchs.com/robots.txt,true,
Chuy's,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Chuy's%20%20Charlotte%20NC,"Chuy's  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Ciao Gourmet Market,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Ciao%20Gourmet%20Market%20%20Charlotte%20NC,"Ciao Gourmet Market  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Cicchetti,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Cicchetti%20%20Charlotte%20NC,"Cicchetti  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Cicis,10900 University City Boulevard,Charlotte,NC,28213,,,,https://www.google.com/maps/search/?api=1&query=Cicis%2010900%20University%20City%20Boulevard%20Charlotte%20NC,"Cicis 10900 University City Boulevard Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Cilantro Noodle,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Cilantro%20Noodle%20%20Charlotte%20NC,"Cilantro Noodle  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Cinnabon,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Cinnabon%20%20Charlotte%20NC,"Cinnabon  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Circle K / Wendy's,11640 Providence Road,Charlotte,NC,28277,https://locations.wendys.com/united-states/nc/charlotte/11640-providence-road,,,https://www.google.com/maps/search/?api=1&query=Circle%20K%20%2F%20Wendy's%2011640%20Providence%20Road%20Charlotte%20NC,"Circle K / Wendy's 11640 Providence Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://locations.wendys.com/robots.txt,true,
Ciro's Italian Restaurant,8927 J M Keynes Drive,Charlotte,NC,28262,https://www.ciroscharlotte.com/,,,https://www.google.com/maps/search/?api=1&query=Ciro's%20Italian%20Restaurant%208927%20J%20M%20Keynes%20Drive%20Charlotte%20NC,"Ciro's Italian Restaurant 8927 J M Keynes Drive Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://www.ciroscharlotte.com/robots.txt,,
City Barbecue,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=City%20Barbecue%20%20Charlotte%20NC,"City Barbecue  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
City Barbeque,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=City%20Barbeque%20%20Charlotte%20NC,"City Barbeque  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Clark's Snack Bar,3001 Central Avenue,Charlotte,NC,28205,,,,https://www.google.com/maps/search/?api=1&query=Clark's%20Snack%20Bar%203001%20Central%20Avenue%20Charlotte%20NC,"Clark's Snack Bar 3001 Central Avenue Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Clean Eatz Express,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Clean%20Eatz%20Express%20%20Charlotte%20NC,"Clean Eatz Express  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Clean Juice,1616 Camden Road,Charlotte,NC,28203,,,,https://www.google.com/maps/search/?api=1&query=Clean%20Juice%201616%20Camden%20Road%20Charlotte%20NC,"Clean Juice 1616 Camden Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Clean Juice,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Clean%20Juice%20%20Charlotte%20NC,"Clean Juice  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Club House,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Club%20House%20%20Charlotte%20NC,"Club House  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
CO,4201 Park Road,Charlotte,NC,28209,,,,https://www.google.com/maps/search/?api=1&query=CO%204201%20Park%20Road%20Charlotte%20NC,"CO 4201 Park Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Coasters Associate Cafe,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Coasters%20Associate%20Cafe%20%20Charlotte%20NC,"Coasters Associate Cafe  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Coco and the Director,100 West Trade Street,Charlotte,NC,28202,,,,https://www.google.com/maps/search/?api=1&query=Coco%20and%20the%20Director%20100%20West%20Trade%20Street%20Charlotte%20NC,"Coco and the Director 100 West Trade Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Cocos Locos,4801 North Tryon Street,Charlotte,NC,28213,,,,https://www.google.com/maps/search/?api=1&query=Cocos%20Locos%204801%20North%20Tryon%20Street%20Charlotte%20NC,"Cocos Locos 4801 North Tryon Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Coffee at Station West,919 Berryhill Road,Charlotte,NC,28208,,,,https://www.google.com/maps/search/?api=1&query=Coffee%20at%20Station%20West%20919%20Berryhill%20Road%20Charlotte%20NC,"Coffee at Station West 919 Berryhill Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Coffee Cone Cafe,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Coffee%20Cone%20Cafe%20%20Charlotte%20NC,"Coffee Cone Cafe  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Comet Grill,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Comet%20Grill%20%20Charlotte%20NC,"Comet Grill  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Common Market - Oakwold,4420 Monroe Road,Charlotte,NC,28205,https://commonmarketisgood.com/oakwold/,,,https://www.google.com/maps/search/?api=1&query=Common%20Market%20-%20Oakwold%204420%20Monroe%20Road%20Charlotte%20NC,"Common Market - Oakwold 4420 Monroe Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://commonmarketisgood.com/robots.txt,,
Commonspace,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Commonspace%20%20Charlotte%20NC,"Commonspace  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Como en Mexico,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Como%20en%20Mexico%20%20Charlotte%20NC,"Como en Mexico  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Condado Tacos,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Condado%20Tacos%20%20Charlotte%20NC,"Condado Tacos  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Cook Out,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Cook%20Out%20%20Charlotte%20NC,"Cook Out  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Cook Out,6438 Albemarle Road,Charlotte,NC,28212,,,,https://www.google.com/maps/search/?api=1&query=Cook%20Out%206438%20Albemarle%20Road%20Charlotte%20NC,"Cook Out 6438 Albemarle Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Cook Out,9705 North Tryon Street,Charlotte,NC,28262,,,,https://www.google.com/maps/search/?api=1&query=Cook%20Out%209705%20North%20Tryon%20Street%20Charlotte%20NC,"Cook Out 9705 North Tryon Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Cook Out,1301 West Sugar Creek Road,Charlotte,NC,28262,,,,https://www.google.com/maps/search/?api=1&query=Cook%20Out%201301%20West%20Sugar%20Creek%20Road%20Charlotte%20NC,"Cook Out 1301 West Sugar Creek Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Coquette,400 South Tryon Street,Charlotte,NC,28202,https://www.coquetteclt.com,,,https://www.google.com/maps/search/?api=1&query=Coquette%20400%20South%20Tryon%20Street%20Charlotte%20NC,"Coquette 400 South Tryon Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://www.coquetteclt.com/robots.txt,false,
Corner Cafe and Catering,11200 Nations Ford Road,Charlotte,NC,28134,,,,https://www.google.com/maps/search/?api=1&query=Corner%20Cafe%20and%20Catering%2011200%20Nations%20Ford%20Road%20Charlotte%20NC,"Corner Cafe and Catering 11200 Nations Ford Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Corner Pub,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Corner%20Pub%20%20Charlotte%20NC,"Corner Pub  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Counter-,2001 West Morehead Street,Charlotte,NC,28208,https://www.counterclt.com/,,,https://www.google.com/maps/search/?api=1&query=Counter-%202001%20West%20Morehead%20Street%20Charlotte%20NC,"Counter- 2001 West Morehead Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://www.counterclt.com/robots.txt,false,
County Fair Funnel Cakes,,Charlotte,NC,,https://www.carowinds.com/play/drinks-dining/county-fair-funnel-cakes,,,https://www.google.com/maps/search/?api=1&query=County%20Fair%20Funnel%20Cakes%20%20Charlotte%20NC,"County Fair Funnel Cakes  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://www.carowinds.com/robots.txt,false,
Cowbell Burger & Whiskey Bar,201 North Tryon Street,Charlotte,NC,28202,https://eatmorecowbell.com,,,https://www.google.com/maps/search/?api=1&query=Cowbell%20Burger%20%26%20Whiskey%20Bar%20201%20North%20Tryon%20Street%20Charlotte%20NC,"Cowbell Burger & Whiskey Bar 201 North Tryon Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://eatmorecowbell.com/robots.txt,true,
Cowfish Sushi. Burger. Bar,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Cowfish%20Sushi.%20Burger.%20Bar%20%20Charlotte%20NC,"Cowfish Sushi. Burger. Bar  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Crab Du Jour UNCC Cajun Seafood & Bar,1015 Chancellor Park Drive,Charlotte,NC,28213,https://crabdujourcharlotte.com/,,,https://www.google.com/maps/search/?api=1&query=Crab%20Du%20Jour%20UNCC%20Cajun%20Seafood%20%26%20Bar%201015%20Chancellor%20Park%20Drive%20Charlotte%20NC,"Crab Du Jour UNCC Cajun Seafood & Bar 1015 Chancellor Park Drive Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://crabdujourcharlotte.com/robots.txt,false,
Cracker Barrel,3203 Queen City Drive,Charlotte,NC,28208,,,,https://www.google.com/maps/search/?api=1&query=Cracker%20Barrel%203203%20Queen%20City%20Drive%20Charlotte%20NC,"Cracker Barrel 3203 Queen City Drive Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Crackin' Crawfish,440 East McCullough Drive,Charlotte,NC,28262,,,,https://www.google.com/maps/search/?api=1&query=Crackin'%20Crawfish%20440%20East%20McCullough%20Drive%20Charlotte%20NC,"Crackin' Crawfish 440 East McCullough Drive Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Craft Growler Shop & Tasting Room,1320 South Church Street,Charlotte,NC,28203,,,,https://www.google.com/maps/search/?api=1&query=Craft%20Growler%20Shop%20%26%20Tasting%20Room%201320%20South%20Church%20Street%20Charlotte%20NC,"Craft Growler Shop & Tasting Room 1320 South Church Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Crafty Crab,8933 J. M. Keynes Drive,Charlotte,NC,28262,https://www.craftycrabrestaurant.com,,,https://www.google.com/maps/search/?api=1&query=Crafty%20Crab%208933%20J.%20M.%20Keynes%20Drive%20Charlotte%20NC,"Crafty Crab 8933 J. M. Keynes Drive Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://www.craftycrabrestaurant.com/robots.txt,false,
Crav’n Caribbean,2200 Thrift Road,Charlotte,NC,28208,,,,https://www.google.com/maps/search/?api=1&query=Crav%E2%80%99n%20Caribbean%202200%20Thrift%20Road%20Charlotte%20NC,"Crav’n Caribbean 2200 Thrift Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Crave Dessert Bar,500 West 5th Street,Charlotte,NC,28202,https://www.cravedessertbar.com/,,,https://www.google.com/maps/search/?api=1&query=Crave%20Dessert%20Bar%20500%20West%205th%20Street%20Charlotte%20NC,"Crave Dessert Bar 500 West 5th Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://www.cravedessertbar.com/robots.txt,false,
Crave Hot Dogs & BBQ,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Crave%20Hot%20Dogs%20%26%20BBQ%20%20Charlotte%20NC,"Crave Hot Dogs & BBQ  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Crispy Crepe,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Crispy%20Crepe%20%20Charlotte%20NC,"Crispy Crepe  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Crispy Patty,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Crispy%20Patty%20%20Charlotte%20NC,"Crispy Patty  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Crown Point Crabhouse,2518 Sardis Road North,Charlotte,NC,28227,https://www.crownpointcrabhouse.com,,,https://www.google.com/maps/search/?api=1&query=Crown%20Point%20Crabhouse%202518%20Sardis%20Road%20North%20Charlotte%20NC,"Crown Point Crabhouse 2518 Sardis Road North Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://www.crownpointcrabhouse.com/robots.txt,false,
Crown Station,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Crown%20Station%20%20Charlotte%20NC,"Crown Station  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Crown Station,3629 North Davidson Street,Charlotte,NC,28205,https://www.crownstationpub.com,,,https://www.google.com/maps/search/?api=1&query=Crown%20Station%203629%20North%20Davidson%20Street%20Charlotte%20NC,"Crown Station 3629 North Davidson Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://www.crownstationpub.com/robots.txt,false,
Crunch Bistro,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Crunch%20Bistro%20%20Charlotte%20NC,"Crunch Bistro  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Culver's,7031 University City Boulevard,Charlotte,NC,28262,https://www.culvers.com/restaurants/charlotte-nc-university-city-blvd,,,https://www.google.com/maps/search/?api=1&query=Culver's%207031%20University%20City%20Boulevard%20Charlotte%20NC,"Culver's 7031 University City Boulevard Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://www.culvers.com/robots.txt,true,
CupLux Coffee Drive-Thru,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=CupLux%20Coffee%20Drive-Thru%20%20Charlotte%20NC,"CupLux Coffee Drive-Thru  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Curry Gate,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Curry%20Gate%20%20Charlotte%20NC,"Curry Gate  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
